image_id,psnr,theta_psnr,ssim_percent,compression_ratio,roi_percentage,iou
2010_005401,14.55901850093941,6.068950636900295,12.773935496807098,1.5005437914283206,2.88543701171875,0.09576408738993665
2007_004459,15.246657357094408,6.927836035640256,13.064329326152802,1.5009304092082838,0.3131866455078125,0.0
2008_001118,14.350795934420532,8.650363934709807,23.237992823123932,1.500309054141707,0.232696533203125,0.0
2007_005264,14.01747157756306,6.781421093861578,11.70773133635521,1.5014949423979411,1.737213134765625,0.0
2010_001852,13.940747735208333,6.429172014260239,11.475622653961182,1.500300467584794,4.6482086181640625,0.0
2007_003587,15.37945359173479,,14.885632693767548,1.500311916349186,0.0,1.0
2008_000105,14.246034934869854,,16.734062135219574,1.5007127332126045,0.0,1.0
2010_002811,14.665354903596977,5.852581215650607,16.520316898822784,1.5006268258569004,0.348663330078125,0.0
2010_001646,14.774351634263901,,23.26815128326416,1.5003233652883101,0.0,1.0
2010_000639,14.173702830115786,7.565424389053284,14.409607648849487,1.5003949251168558,1.1760711669921875,0.0
2010_004946,14.820771666371481,1.9997705828763204,21.077275276184082,1.5003462636907703,0.018310546875,0.0
